"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"1697",6100,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",1,NA,1,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Tversky.Gati|Hsee|Zaval|Risen|Gray|Ross.Slate2|Zhong|Savani|Schwarz|Geissner|Shafir|Tversky|Hauser|Knobe","ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing",5,"Global","all",TRUE
"1724",6164,6,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",6,NA,2,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Ross.Slate2|Tversky.Gati|Gray|Hauser|Shafir|Hsee|Risen|Knobe|Zhong|Schwarz|Zaval|Tversky|Savani|Geissner","ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five",8,"Global","all",TRUE
"1725",6166,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",7,NA,2,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Hauser|Gray|Shafir|Norenzayan|Zhong|Schwarz|Ross.Slate2|Knobe|Tversky|Hsee|Savani|Zaval|Tversky.Gati|Risen","ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five",15,"Global","all",TRUE
"1729",6182,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",2,NA,2,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hauser|Gray|Savani|Geissner|Ross.Slate2|Shafir|Tversky.Gati|Risen|Hsee|Zaval|Tversky|Knobe|Norenzayan|Schwarz|Zhong","ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing",8,"Global","all",TRUE
"1731",6190,5,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",5,NA,1,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Gray|Shafir|Norenzayan|Tversky.Gati|Tversky|Hsee|Hauser|Zaval|Schwarz|Savani|Geissner|Zhong|Risen|Knobe","ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection",14,"Global","all",TRUE
"1732",6194,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",2,NA,1,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Savani|Tversky.Gati|Zaval|Hsee|Zhong|Schwarz|Risen|Hauser|Shafir|Norenzayan|Tversky|Knobe|Gray|Ross.Slate2|Geissner","ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection",7,"Global","all",TRUE
"1733",6198,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",4,NA,1,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hauser|Tversky|Shafir|Savani|Schwarz|Ross.Slate2|Gray|Knobe|Risen|Tversky.Gati|Zhong|Zaval|Hsee|Geissner|Norenzayan","ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection",9,"Global","all",TRUE
"1735",6201,9,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",9,NA,1,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Knobe|Tversky.Gati|Savani|Tversky|Zhong|Hauser|Shafir|Zaval|Gray|Schwarz|Geissner|Norenzayan|Risen|Hsee","ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing",14,"Global","all",TRUE
"1736",6205,10,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",10,NA,1,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Hsee|Risen|Schwarz|Zhong|Zaval|Savani|Norenzayan|Gray|Knobe|Hauser|Shafir|Geissner|Tversky.Gati|Tversky","ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE",3,"Global","all",TRUE
"1756",6279,5,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","armstrong",5,NA,2,"armstrong","armstrong","armstrong","USA","Armstrong Atlantic State University, Savannah, GA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Gray|Hsee|Ross.Slate2|Schwarz|Zhong|Zaval|Geissner|Savani|Shafir|Tversky.Gati|Hauser|Knobe|Norenzayan|Risen|Tversky","ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing",14,"Global","all",TRUE
