"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"1578",5831,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",4,NA,2,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Knobe|Geissner|Ross.Slate2|Risen|Hsee|Hauser|Zaval|Gray|Tversky|Tversky.Gati|Savani|Schwarz|Shafir|Norenzayan","ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection",5,"Global","all",TRUE
"1594",5851,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",2,NA,2,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Ross.Slate2|Gray|Zhong|Zaval|Shafir|Knobe|Tversky|Tversky.Gati|Hsee|Hauser|Norenzayan|Risen|Savani|Geissner","ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing",13,"Global","all",TRUE
"1650",6013,6,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",6,NA,1,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Risen|Tversky.Gati|Knobe|Geissner|Gray|Schwarz|Hauser|Hsee|Ross.Slate2|Norenzayan|Savani|Shafir|Zaval|Zhong","ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE",2,"Global","all",TRUE
"1651",6014,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",2,NA,1,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Risen|Gray|Geissner|Zaval|Tversky.Gati|Knobe|Hsee|Tversky|Zhong|Schwarz|Ross.Slate2|Norenzayan|Savani|Shafir|Hauser","ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five",1,"Global","all",TRUE
"1652",6015,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",1,NA,2,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hsee|Geissner|Tversky.Gati|Ross.Slate2|Zaval|Knobe|Shafir|Savani|Norenzayan|Tversky|Hauser|Risen|Gray|Schwarz|Zhong","ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE",12,"Global","all",TRUE
"1662",6034,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",4,NA,1,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Knobe|Norenzayan|Shafir|Hsee|Hauser|Zhong|Savani|Tversky.Gati|Gray|Zaval|Geissner|Schwarz|Tversky|Ross.Slate2|Risen","ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five",15,"Global","all",TRUE
"1663",6036,10,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",10,NA,2,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hsee|Knobe|Geissner|Gray|Zhong|Risen|Shafir|Zaval|Norenzayan|Schwarz|Tversky.Gati|Savani|Tversky|Hauser|Ross.Slate2","ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five",6,"Global","all",TRUE
"1664",6039,5,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",5,NA,2,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hauser|Ross.Slate2|Geissner|Savani|Zaval|Risen|Norenzayan|Tversky|Zhong|Tversky.Gati|Shafir|Gray|Knobe|Hsee|Schwarz","ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection",6,"Global","all",TRUE
"1684",6078,9,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",9,NA,1,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zaval|Tversky.Gati|Geissner|Schwarz|Tversky|Hauser|Norenzayan|Hsee|Risen|Zhong|Gray|Ross.Slate2|Savani|Shafir|Knobe","ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five",9,"Global","all",TRUE
"1696",6099,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","vcu",4,NA,2,"vcu","vcu","vcu","USA","Department of Psychology, Virginia Commonwealth University, Richmond, VA 23284","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zaval|Tversky.Gati|Geissner|Schwarz|Zhong|Ross.Slate2|Knobe|Norenzayan|Hsee|Risen|Gray|Tversky|Hauser|Shafir|Savani","ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood",10,"Global","all",TRUE
