"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"1675",6059,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",1,NA,2,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Tversky.Gati|Shafir|Gray|Savani|Tversky|Risen|Zaval|Geissner|Zhong|Ross.Slate2|Hsee|Norenzayan|Knobe|Hauser","ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood",7,"Global","all",TRUE
"1677",6062,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",7,NA,1,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Schwarz|Risen|Knobe|Norenzayan|Zaval|Zhong|Shafir|Hsee|Tversky|Gray|Savani|Hauser|Tversky.Gati|Ross.Slate2","ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE",3,"Global","all",TRUE
"1679",6065,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",2,NA,1,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Hsee|Tversky.Gati|Schwarz|Zaval|Risen|Knobe|Ross.Slate2|Tversky|Savani|Gray|Shafir|Hauser|Norenzayan|Geissner","ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE",6,"Global","all",TRUE
"1680",6068,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",2,NA,1,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Gray|Risen|Savani|Zhong|Hsee|Schwarz|Shafir|Norenzayan|Hauser|Ross.Slate2|Tversky.Gati|Geissner|Tversky|Knobe|Zaval","ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood",2,"Global","all",TRUE
"1688",6086,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",2,NA,2,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Shafir|Hsee|Hauser|Knobe|Zaval|Gray|Norenzayan|Ross.Slate2|Tversky.Gati|Schwarz|Zhong|Savani|Tversky|Geissner|Risen","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood",15,"Global","all",TRUE
"1689",6087,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",2,NA,2,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Shafir|Geissner|Norenzayan|Zaval|Gray|Knobe|Tversky.Gati|Savani|Schwarz|Zhong|Ross.Slate2|Hauser|Risen|Tversky|Hsee","ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing",13,"Global","all",TRUE
"1690",6088,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",4,NA,1,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Risen|Ross.Slate2|Tversky|Zhong|Schwarz|Knobe|Hauser|Zaval|Norenzayan|Hsee|Shafir|Gray|Geissner|Savani|Tversky.Gati","ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE",1,"Global","all",TRUE
"1692",6092,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",1,NA,2,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Gray|Norenzayan|Savani|Tversky.Gati|Zaval|Knobe|Risen|Ross.Slate2|Hauser|Hsee|Geissner|Zhong|Schwarz|Tversky|Shafir","ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing",7,"Global","all",TRUE
"1693",6093,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",7,NA,2,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Gray|Schwarz|Tversky|Hauser|Savani|Zaval|Risen|Geissner|Hsee|Knobe|Ross.Slate2|Zhong|Tversky.Gati|Shafir|Norenzayan","ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing",7,"Global","all",TRUE
"1694",6094,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","tamu",1,NA,2,"tamu","tamu","tamu","USA","Department of Psychology, Texas A&M University, College Station, TX 77843","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hsee|Ross.Slate2|Zaval|Zhong|Tversky.Gati|Tversky|Knobe|Geissner|Gray|Schwarz|Norenzayan|Risen|Hauser|Savani|Shafir","ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood",12,"Global","all",TRUE
