"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"1287",4340,8,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",8,NA,2,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Risen|Schwarz|Savani|Geissner|Ross.Slate2|Hauser|Tversky.Gati|Hsee|Zaval|Tversky|Knobe|Shafir|Zhong|Norenzayan|Gray","ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE",1,"Global","all",TRUE
"1288",4341,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",3,NA,2,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Risen|Savani|Tversky|Zhong|Geissner|Knobe|Tversky.Gati|Hauser|Shafir|Zaval|Ross.Slate2|Gray|Schwarz|Hsee","ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood",2,"Global","all",TRUE
"1289",4342,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",3,NA,2,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Geissner|Savani|Hsee|Zhong|Knobe|Norenzayan|Zaval|Hauser|Ross.Slate2|Tversky.Gati|Risen|Gray|Tversky|Shafir","ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five",12,"Global","all",TRUE
"1290",4344,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",3,NA,2,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Savani|Tversky.Gati|Zaval|Shafir|Hsee|Norenzayan|Schwarz|Gray|Risen|Zhong|Geissner|Tversky|Hauser|Knobe|Ross.Slate2","ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing",9,"Global","all",TRUE
"1291",4345,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",7,NA,2,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Risen|Norenzayan|Savani|Hsee|Zhong|Knobe|Schwarz|Gray|Shafir|Zaval|Hauser|Tversky|Tversky.Gati|Geissner|Ross.Slate2","ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood",1,"Global","all",TRUE
"1292",4348,5,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",5,NA,1,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Savani|Geissner|Hauser|Hsee|Zaval|Gray|Tversky.Gati|Norenzayan|Zhong|Tversky|Knobe|Shafir|Ross.Slate2|Risen","ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five",15,"Global","all",TRUE
"1293",4349,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",3,NA,2,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Knobe|Risen|Ross.Slate2|Schwarz|Zaval|Geissner|Tversky|Hauser|Tversky.Gati|Gray|Hsee|Savani|Zhong|Shafir","ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection",3,"Global","all",TRUE
"1294",4350,5,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",5,NA,2,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Knobe|Shafir|Savani|Hauser|Tversky.Gati|Ross.Slate2|Gray|Schwarz|Norenzayan|Hsee|Risen|Zaval|Geissner|Zhong|Tversky","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection",11,"Global","all",TRUE
"1295",4352,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",1,NA,2,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Savani|Zhong|Gray|Geissner|Risen|Hsee|Ross.Slate2|Zaval|Knobe|Hauser|Schwarz|Shafir|Tversky.Gati|Norenzayan","ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE",6,"Global","all",TRUE
"1296",4354,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY__jmu_r.csv","jmu",1,NA,2,"jmu","jmu","jmu","USA","Department of Psychology, James Madison University, Harrisonburg, VA 22807","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Shafir|Zhong|Tversky|Gray|Tversky.Gati|Knobe|Norenzayan|Ross.Slate2|Savani|Zaval|Schwarz|Geissner|Hsee|Hauser|Risen","ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE",15,"Global","all",TRUE
