"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"2234",7895,3,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",3,NA,2,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Gray|Tversky.Gati|Knobe|Ross.Slate2|Zaval|Zhong|Schwarz|Geissner|Hauser|Shafir|Hsee|Risen|Savani|Norenzayan","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection",13,"Global","all",TRUE
"2235",7896,3,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",3,NA,1,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Savani|Shafir|Zaval|Ross.Slate2|Tversky.Gati|Schwarz|Norenzayan|Risen|Knobe|Zhong|Gray|Tversky|Hauser|Geissner|Hsee","ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five",8,"Global","all",TRUE
"2236",7897,6,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",6,NA,2,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hauser|Risen|Gray|Geissner|Shafir|Knobe|Schwarz|Savani|Tversky|Tversky.Gati|Zaval|Norenzayan|Ross.Slate2|Hsee|Zhong","ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing",2,"Global","all",TRUE
"2237",7898,5,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",5,NA,2,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Hauser|Hsee|Zaval|Gray|Knobe|Shafir|Geissner|Risen|Tversky.Gati|Savani|Tversky|Ross.Slate2|Norenzayan|Zhong","ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE",9,"Global","all",TRUE
"2238",7899,2,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",2,NA,2,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zaval|Ross.Slate2|Gray|Hsee|Shafir|Norenzayan|Savani|Hauser|Tversky.Gati|Geissner|Knobe|Tversky|Risen|Zhong|Schwarz","ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection",13,"Global","all",TRUE
"2239",7901,4,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",4,NA,2,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Ross.Slate2|Norenzayan|Zaval|Savani|Tversky|Knobe|Risen|Zhong|Gray|Shafir|Hsee|Hauser|Tversky.Gati|Geissner","ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood",8,"Global","all",TRUE
"2240",7903,3,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",3,NA,2,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Savani|Risen|Tversky|Knobe|Shafir|Gray|Zaval|Hauser|Geissner|Tversky.Gati|Schwarz|Hsee|Norenzayan|Zhong|Ross.Slate2","ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five",2,"Global","all",TRUE
"2241",7906,2,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",2,NA,2,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Knobe|Hauser|Zaval|Ross.Slate2|Hsee|Norenzayan|Risen|Geissner|Savani|Tversky|Schwarz|Zhong|Gray|Shafir|Tversky.Gati","ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing",7,"Global","all",TRUE
"2242",7908,2,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",2,NA,2,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Zaval|Savani|Hauser|Knobe|Hsee|Tversky.Gati|Norenzayan|Tversky|Risen|Gray|Zhong|Geissner|Ross.Slate2|Shafir","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection",10,"Global","all",TRUE
"2243",7910,4,"Unprepared","Slate_2_Deutsch__germany__Revised_Version_2_r.csv","osnabruck",4,NA,2,"osnabruck","osnabruck","osnabruck","Germany","University of Osnabrück, Osnabrück, Germany","German",1,NA,"Yes","In a classroom","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Hsee|Shafir|Risen|Knobe|Norenzayan|Ross.Slate2|Savani|Hauser|Geissner|Tversky.Gati|Tversky|Gray|Schwarz|Zaval","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood",4,"Global","all",TRUE
