"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"503",2018,2,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",2,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Hsee|Gray|Tversky.Gati|Hauser|Risen|Zaval|Tversky|Norenzayan|Ross.Slate2|Shafir|Savani|Schwarz|Zhong|Knobe","ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood",6,"Global","all",TRUE
"504",2020,1,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",1,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Norenzayan|Risen|Hauser|Geissner|Savani|Gray|Knobe|Schwarz|Zaval|Tversky.Gati|Zhong|Hsee|Shafir|Ross.Slate2","ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE",3,"Global","all",TRUE
"505",2021,5,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",5,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Shafir|Norenzayan|Gray|Savani|Ross.Slate2|Hauser|Risen|Tversky.Gati|Zhong|Schwarz|Zaval|Hsee|Knobe|Tversky|Geissner","ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection",7,"Global","all",TRUE
"506",2022,7,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",7,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Shafir|Savani|Norenzayan|Geissner|Gray|Risen|Tversky|Zaval|Knobe|Hauser|Zhong|Hsee|Ross.Slate2|Schwarz|Tversky.Gati","ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE",6,"Global","all",TRUE
"507",2029,5,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",5,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Schwarz|Norenzayan|Knobe|Zaval|Gray|Shafir|Hauser|Tversky|Zhong|Savani|Ross.Slate2|Risen|Hsee|Tversky.Gati","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE",13,"Global","all",TRUE
"508",2030,4,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",4,NA,2,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Hsee|Ross.Slate2|Risen|Shafir|Knobe|Zhong|Schwarz|Savani|Geissner|Hauser|Tversky.Gati|Gray|Zaval|Tversky","ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five",4,"Global","all",TRUE
"509",2031,2,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",2,NA,2,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Hauser|Shafir|Knobe|Savani|Zaval|Risen|Ross.Slate2|Hsee|Geissner|Tversky.Gati|Gray|Schwarz|Zhong|Tversky","ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE",7,"Global","all",TRUE
"510",2032,1,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",1,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Zhong|Hauser|Gray|Hsee|Risen|Schwarz|Tversky.Gati|Tversky|Knobe|Shafir|Savani|Ross.Slate2|Zaval|Norenzayan","ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood",6,"Global","all",TRUE
"511",2033,3,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",3,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Tversky|Shafir|Savani|Geissner|Knobe|Hsee|Gray|Schwarz|Tversky.Gati|Zhong|Zaval|Norenzayan|Risen|Hauser","ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection",14,"Global","all",TRUE
"512",2035,2,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",2,NA,2,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Risen|Tversky.Gati|Hsee|Shafir|Zaval|Norenzayan|Zhong|Gray|Savani|Schwarz|Knobe|Ross.Slate2|Geissner|Hauser","ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood",2,"Global","all",TRUE
"513",2036,5,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",5,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky.Gati|Knobe|Ross.Slate2|Geissner|Zaval|Gray|Tversky|Shafir|Norenzayan|Savani|Schwarz|Risen|Hsee|Hauser|Zhong","ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE",12,"Global","all",TRUE
"514",2040,1,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",1,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Zhong|Schwarz|Risen|Tversky|Tversky.Gati|Zaval|Hauser|Savani|Hsee|Geissner|Knobe|Norenzayan|Shafir|Gray","ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing",4,"Global","all",TRUE
"515",2041,3,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",3,NA,2,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hsee|Hauser|Tversky.Gati|Zhong|Risen|Schwarz|Geissner|Tversky|Knobe|Shafir|Ross.Slate2|Zaval|Norenzayan|Gray|Savani","ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood",5,"Global","all",TRUE
"516",2044,4,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",4,NA,2,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Gray|Hsee|Ross.Slate2|Schwarz|Risen|Shafir|Hauser|Geissner|Knobe|Zaval|Tversky.Gati|Zhong|Savani|Tversky|Norenzayan","ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood",5,"Global","all",TRUE
"517",2045,1,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",1,NA,1,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Zaval|Risen|Geissner|Tversky.Gati|Savani|Hsee|Schwarz|Ross.Slate2|Zhong|Knobe|Tversky|Hauser|Gray|Shafir","ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood",3,"Global","all",TRUE
"518",2048,3,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",3,NA,2,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Savani|Gray|Zaval|Hauser|Geissner|Risen|Tversky|Schwarz|Zhong|Hsee|Norenzayan|Tversky.Gati|Shafir|Knobe|Ross.Slate2","ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing",6,"Global","all",TRUE
"519",2051,8,"Unprepared","ML2_Slate2_NetherlandsEng_Inlab_r.csv","rotterdam",8,NA,2,"rotterdam","rotterdam","rotterdam","The Netherlands","Erasmus University Rotterdam, Rotterdam, The Netherlands","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hauser|Savani|Hsee|Knobe|Norenzayan|Zhong|Risen|Schwarz|Ross.Slate2|Tversky.Gati|Zaval|Shafir|Geissner|Tversky|Gray","ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood",7,"Global","all",TRUE
