"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"459",1928,3,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",3,NA,2,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Zaval|Hauser|Geissner|Shafir|Tversky.Gati|Risen|Norenzayan|Gray|Schwarz|Knobe|Savani|Hsee|Tversky|Ross.Slate2","ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing",7,"Global","all",TRUE
"460",1930,6,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",6,NA,2,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Risen|Schwarz|Hsee|Zaval|Norenzayan|Ross.Slate2|Shafir|Gray|Tversky.Gati|Knobe|Tversky|Geissner|Hauser|Savani|Zhong","ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood",1,"Global","all",TRUE
"461",1933,2,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",2,NA,1,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zhong|Hsee|Savani|Tversky.Gati|Risen|Shafir|Tversky|Schwarz|Norenzayan|Gray|Geissner|Knobe|Ross.Slate2|Hauser|Zaval","ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five",5,"Global","all",TRUE
"462",1936,6,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",6,NA,1,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Tversky.Gati|Gray|Zhong|Zaval|Knobe|Shafir|Risen|Savani|Norenzayan|Schwarz|Hauser|Hsee|Geissner|Ross.Slate2","ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE",8,"Global","all",TRUE
"463",1940,8,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",8,NA,2,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Knobe|Ross.Slate2|Shafir|Gray|Zaval|Savani|Norenzayan|Hsee|Schwarz|Zhong|Tversky|Risen|Tversky.Gati|Hauser","ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection",13,"Global","all",TRUE
"464",1946,6,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",6,NA,1,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Knobe|Shafir|Hauser|Tversky.Gati|Schwarz|Savani|Hsee|Zhong|Ross.Slate2|Risen|Geissner|Zaval|Tversky|Gray","ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing",11,"Global","all",TRUE
"465",1950,5,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",5,NA,2,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Ross.Slate2|Knobe|Shafir|Risen|Savani|Hauser|Hsee|Zhong|Zaval|Norenzayan|Tversky|Schwarz|Gray|Tversky.Gati","ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood",5,"Global","all",TRUE
"466",1951,9,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",9,NA,1,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Hsee|Savani|Schwarz|Gray|Knobe|Hauser|Norenzayan|Tversky|Geissner|Risen|Shafir|Zhong|Zaval|Tversky.Gati","ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection",11,"Global","all",TRUE
"467",1952,6,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",6,NA,2,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Knobe|Hsee|Zaval|Shafir|Gray|Tversky.Gati|Hauser|Tversky|Savani|Risen|Norenzayan|Ross.Slate2|Zhong|Schwarz","ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood",11,"Global","all",TRUE
"468",1954,4,"Unprepared","ML2_Slate2_MalaysiaEng_Inlab_r.csv","help",4,NA,2,"help","help","help","Malaysia","HELP University, Malaysia","English",0,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Shafir|Risen|Zhong|Schwarz|Hsee|Hauser|Savani|Tversky.Gati|Tversky|Zaval|Knobe|Ross.Slate2|Geissner|Norenzayan|Gray","ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood",2,"Global","all",TRUE
