"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"1406",5432,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",3,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Ross.Slate2|Tversky.Gati|Savani|Zaval|Tversky|Risen|Zhong|Knobe|Shafir|Norenzayan|Gray|Hauser|Hsee|Schwarz","ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood",7,"Global","all",TRUE
"1467",5576,8,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",8,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zaval|Tversky|Norenzayan|Geissner|Schwarz|Tversky.Gati|Ross.Slate2|Gray|Hsee|Savani|Risen|Knobe|Zhong|Hauser|Shafir","ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection",11,"Global","all",TRUE
"1468",5577,8,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",8,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Hauser|Gray|Schwarz|Risen|Zhong|Shafir|Hsee|Zaval|Ross.Slate2|Tversky|Knobe|Tversky.Gati|Geissner|Savani","ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: TIPI for Big-Five",5,"Global","all",TRUE
"1469",5578,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",2,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zaval|Hauser|Tversky|Zhong|Geissner|Shafir|Gray|Savani|Ross.Slate2|Norenzayan|Risen|Tversky.Gati|Schwarz|Knobe|Hsee","ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE",11,"Global","all",TRUE
"1645",5990,5,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",5,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky|Risen|Tversky.Gati|Savani|Norenzayan|Shafir|Geissner|Hsee|Zaval|Gray|Knobe|Hauser|Schwarz|Zhong|Ross.Slate2","ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing",2,"Global","all",TRUE
"1653",6016,5,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",5,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Risen|Savani|Shafir|Gray|Geissner|Zhong|Knobe|Schwarz|Zaval|Tversky|Tversky.Gati|Ross.Slate2|Hsee|Norenzayan|Hauser","ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection",1,"Global","all",TRUE
"1660",6028,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",4,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Risen|Knobe|Schwarz|Savani|Geissner|Zaval|Hauser|Gray|Hsee|Zhong|Norenzayan|Tversky|Shafir|Tversky.Gati|Ross.Slate2","ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood",1,"Global","all",TRUE
"1753",6259,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",3,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Gray|Knobe|Geissner|Zhong|Ross.Slate2|Hsee|Zaval|Schwarz|Savani|Tversky.Gati|Tversky|Hauser|Shafir|Risen|Norenzayan","ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection",14,"Global","all",TRUE
"1754",6263,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",7,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Gray|Hauser|Shafir|Tversky|Geissner|Risen|Savani|Schwarz|Zhong|Knobe|Zaval|Hsee|Norenzayan|Tversky.Gati|Ross.Slate2","ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE",6,"Global","all",TRUE
"1755",6277,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",7,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Tversky.Gati|Savani|Shafir|Risen|Knobe|Zaval|Norenzayan|Ross.Slate2|Schwarz|Tversky|Gray|Zhong|Hsee|Hauser","ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: TIPI for Big-Five",5,"Global","all",TRUE
"1777",6310,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","simmons",4,NA,2,"simmons","simmons","simmons","USA","Simmons College, Boston, MA","English",1,NA,"Yes","In a lab","Computers","No, the whole study was on the computer (except maybe consent/debriefing)","Hauser|Ross.Slate2|Geissner|Tversky.Gati|Norenzayan|Risen|Knobe|Shafir|Tversky|Gray|Zaval|Savani|Schwarz|Zhong|Hsee","ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing",6,"Global","all",TRUE
