"","uID","variable","factor",".id","source","rise1.3","rise2.3","sex","Source.Global","Source.Primary","Source.Secondary","Country","Location","Language","Weird","Execution","SubjectPool","Setting","Tablet","Pencil","StudyOrderN","IDiffOrderN","study.order","analysis.type","subset","case.include"
"1399",5410,6,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",6,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Schwarz|Tversky|Savani|Tversky.Gati|Zhong|Ross.Slate2|Geissner|Shafir|Hauser|Zaval|Hsee|Gray|Knobe|Risen|Norenzayan","ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing",14,"Global","all",TRUE
"1407",5434,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",1,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Savani|Zhong|Zaval|Ross.Slate2|Hauser|Tversky.Gati|Geissner|Gray|Schwarz|Norenzayan|Tversky|Hsee|Shafir|Knobe|Risen","ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five",15,"Global","all",TRUE
"1408",5435,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",2,NA,1,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Tversky.Gati|Shafir|Gray|Hsee|Norenzayan|Risen|Hauser|Zaval|Knobe|Zhong|Tversky|Geissner|Savani|Schwarz","ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five",7,"Global","all",TRUE
"1409",5436,4,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",4,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky.Gati|Norenzayan|Knobe|Zhong|Gray|Schwarz|Risen|Hauser|Ross.Slate2|Tversky|Geissner|Savani|Zaval|Shafir|Hsee","ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood",7,"Global","all",TRUE
"1416",5451,9,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",9,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Tversky.Gati|Hsee|Ross.Slate2|Shafir|Tversky|Knobe|Zaval|Zhong|Schwarz|Gray|Savani|Geissner|Hauser|Risen","ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood",15,"Global","all",TRUE
"1417",5453,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",1,NA,1,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Gray|Zaval|Savani|Zhong|Tversky|Schwarz|Shafir|Risen|Tversky.Gati|Ross.Slate2|Hauser|Knobe|Hsee|Norenzayan","ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection",9,"Global","all",TRUE
"1418",5454,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",7,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Tversky.Gati|Norenzayan|Risen|Shafir|Tversky|Geissner|Hsee|Schwarz|Zhong|Gray|Savani|Ross.Slate2|Zaval|Knobe|Hauser","ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection",3,"Global","all",TRUE
"1419",5456,6,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",6,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Zaval|Tversky.Gati|Gray|Risen|Hsee|Hauser|Tversky|Geissner|Zhong|Knobe|Norenzayan|Shafir|Savani|Schwarz|Ross.Slate2","ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection",4,"Global","all",TRUE
"1420",5458,2,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",2,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Zaval|Schwarz|Hauser|Savani|Knobe|Geissner|Tversky|Norenzayan|Tversky.Gati|Hsee|Zhong|Gray|Shafir|Risen","ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five",15,"Global","all",TRUE
"1421",5459,1,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",1,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Zhong|Schwarz|Savani|Tversky.Gati|Ross.Slate2|Hsee|Hauser|Knobe|Tversky|Gray|Zaval|Shafir|Geissner|Risen","ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five",15,"Global","all",TRUE
"1422",5461,6,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",6,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Schwarz|Hsee|Norenzayan|Knobe|Savani|Zhong|Tversky|Risen|Tversky.Gati|Hauser|Ross.Slate2|Gray|Shafir|Zaval","ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE",9,"Global","all",TRUE
"1423",5468,3,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",3,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Ross.Slate2|Tversky.Gati|Hsee|Knobe|Shafir|Schwarz|Zaval|Savani|Norenzayan|Gray|Hauser|Risen|Tversky|Geissner|Zhong","ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Global self-esteem SISE",12,"Global","all",TRUE
"1424",5469,6,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",6,NA,2,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Geissner|Zhong|Shafir|Norenzayan|Hauser|Tversky.Gati|Knobe|Savani|Hsee|Tversky|Gray|Risen|Ross.Slate2|Schwarz|Zaval","ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five",12,"Global","all",TRUE
"1437",5496,7,"Unprepared","ML2_Slate2_USEng_Inlab_DEPLOY_r.csv","mcdanielonline",7,NA,1,"mcdanielonline","mcdanielonline","mcdanielonline","USA","Department of Psychology, McDaniel College, Westminster, MD 21157","English",1,NA,"Yes","Online (at home)","Unable to verify (completed online) but likely mostly computers","No, the whole study was on the computer (except maybe consent/debriefing)","Norenzayan|Risen|Zhong|Savani|Shafir|Gray|Hsee|Tversky|Zaval|Hauser|Tversky.Gati|Schwarz|Geissner|Knobe|Ross.Slate2","ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood",2,"Global","all",TRUE
